|customer_id|film_id|title                      |description                                                                                                                   |category   |rating|fullname        |rental_frequency|amount|last_update|
|258        |403    |HARRY IDAHO                |A Taut Yarn of a Technical Writer And a Feminist who must Outrace a Dog in California                                             |Drama      |PG-13 |MYRTLE FLEMING    |1               |4.99  |2006-02-15 |
|258        |345    |GABLES METROPOLIS          |A Fateful Display of a Cat And a Pioneer who must Challenge a Pastry Chef in A Baloon Factory                                     |Family     |PG    |MYRTLE FLEMING    |1               |1.99  |2006-02-15 |
|258        |199    |CUPBOARD SINNERS           |A Emotional Reflection of a Frisbee And a Boat who must Reach a Pastry Chef in An Abandoned Amusement Park                        |Documentary|R     |MYRTLE FLEMING    |1               |4.99  |2006-02-15 |
|258        |603    |MOVIE SHAKESPEARE          |A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin                                  |Family     |PG    |MYRTLE FLEMING    |1               |5.99  |2006-02-15 |
|258        |139    |CHASING FIGHT              |A Astounding Saga of a Technical Writer And a Butler who must Battle a Butler in A Shark Tank                                     |Family     |PG    |MYRTLE FLEMING    |1               |6.99  |2006-02-15 |
|258        |176    |CONGENIALITY QUEST         |A Touching Documentary of a Cat And a Pastry Chef who must Find a Lumberjack in A Baloon                                          |Sports     |PG-13 |MYRTLE FLEMING    |1               |0.99  |2006-02-15 |
|258        |702    |PULP BEVERLY               |A Unbelieveable Display of a Dog And a Crocodile who must Outrace a Man in Nigeria                                                |Horror     |G     |MYRTLE FLEMING    |1               |5.99  |2006-02-15 |
|258        |453    |IMAGE PRINCESS             |A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies                       |Sports     |PG-13 |MYRTLE FLEMING    |1               |3.99  |2006-02-15 |
|258        |550    |MAGUIRE APACHE             |A Fast-Paced Reflection of a Waitress And a Hunter who must Defeat a Forensic Psychologist in A Baloon                            |Family     |NC-17 |MYRTLE FLEMING    |1               |4.99  |2006-02-15 |
|258        |683    |PITY BOUND                 |A Boring Panorama of a Feminist And a Moose who must Defeat a Database Administrator in Nigeria                                   |Drama      |NC-17 |MYRTLE FLEMING    |1               |6.99  |2006-02-15 |
|258        |136    |CHAPLIN LICENSE            |A Boring Drama of a Dog And a Forensic Psychologist who must Outrace a Explorer in Ancient India                                  |New        |NC-17 |MYRTLE FLEMING    |1               |2.99  |2006-02-15 |
|258        |936    |VANISHING ROCKY            |A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention                                      |Music      |NC-17 |MYRTLE FLEMING    |1               |6.99  |2006-02-15 |
|259        |991    |WORST BANGER               |A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback                                                 |Action     |PG    |LENA JENSEN       |1               |6.99  |2006-02-15 |
|259        |166    |COLOR PHILADELPHIA         |A Thoughtful Panorama of a Car And a Crocodile who must Sink a Monkey in The Sahara Desert                                        |Classics   |G     |LENA JENSEN       |1               |2.99  |2006-02-15 |
|259        |135    |CHANCE RESURRECTION        |A Astounding Story of a Forensic Psychologist And a Forensic Psychologist who must Overcome a Moose in Ancient China              |Sports     |R     |LENA JENSEN       |1               |5.99  |2006-02-15 |
|259        |643    |ORIENT CLOSER              |A Astounding Epistle of a Technical Writer And a Teacher who must Fight a Squirrel in The Sahara Desert                           |Drama      |R     |LENA JENSEN       |1               |7.99  |2006-02-15 |
|259        |527    |LOLA AGENT                 |A Astounding Tale of a Mad Scientist And a Husband who must Redeem a Database Administrator in Ancient Japan                      |Horror     |PG    |LENA JENSEN       |1               |7.99  |2006-02-15 |
|259        |273    |EFFECT GLADIATOR           |A Beautiful Display of a Pastry Chef And a Pastry Chef who must Outgun a Forensic Psychologist in A Manhattan Penthouse           |Family     |PG    |LENA JENSEN       |1               |2.99  |2006-02-15 |
|259        |469    |IRON MOON                  |A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon                                             |Classics   |PG    |LENA JENSEN       |1               |5.99  |2006-02-15 |
|259        |460    |INNOCENT USUAL             |A Beautiful Drama of a Pioneer And a Crocodile who must Challenge a Student in The Outback                                        |Foreign    |PG-13 |LENA JENSEN       |1               |5.99  |2006-02-15 |
|259        |938    |VELVET TERMINATOR          |A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park           |Comedy     |R     |LENA JENSEN       |1               |4.99  |2006-02-15 |
|259        |631    |NOVOCAINE FLIGHT           |A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria                                              |Sports     |G     |LENA JENSEN       |1               |0.99  |2006-02-15 |
|259        |491    |JUMPING WRATH              |A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin                                                  |Children   |NC-17 |LENA JENSEN       |1               |3.99  |2006-02-15 |
|259        |476    |JASON TRAP                 |A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery                                                  |Family     |NC-17 |LENA JENSEN       |1               |2.99  |2006-02-15 |
|259        |763    |SATISFACTION CONFIDENTIAL  |A Lacklusture Yarn of a Dentist And a Butler who must Meet a Secret Agent in Ancient China                                        |Sports     |G     |LENA JENSEN       |1               |7.99  |2006-02-15 |
|259        |131    |CENTER DINOSAUR            |A Beautiful Character Study of a Sumo Wrestler And a Dentist who must Find a Dog in California                                    |Classics   |PG    |LENA JENSEN       |2               |4.99  |2006-02-15 |
|259        |905    |TRAINSPOTTING STRANGERS    |A Fast-Paced Drama of a Pioneer And a Mad Cow who must Challenge a Madman in Ancient Japan                                        |Comedy     |PG-13 |LENA JENSEN       |1               |6.99  |2006-02-15 |
|259        |161    |CLUE GRAIL                 |A Taut Tale of a Butler And a Mad Scientist who must Build a Crocodile in Ancient China                                           |Music      |NC-17 |LENA JENSEN       |1               |6.99  |2006-02-15 |
|259        |251    |DRAGONFLY STRANGERS        |A Boring Documentary of a Pioneer And a Man who must Vanquish a Man in Nigeria                                                    |New        |NC-17 |LENA JENSEN       |1               |7.99  |2006-02-15 |
|259        |90     |BOULEVARD MOB              |A Fateful Epistle of a Moose And a Monkey who must Confront a Lumberjack in Ancient China                                         |New        |R     |LENA JENSEN       |1               |3.99  |2006-02-15 |
|259        |292    |EXCITEMENT EVE             |A Brilliant Documentary of a Monkey And a Car who must Conquer a Crocodile in A Shark Tank                                        |Action     |G     |LENA JENSEN       |1               |2.99  |2006-02-15 |
|259        |191    |CROOKED FROGMEN            |A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park         |Children   |PG-13 |LENA JENSEN       |1               |3.99  |2006-02-15 |
|259        |182    |CONTROL ANTHEM             |A Fateful Documentary of a Robot And a Student who must Battle a Cat in A Monastery                                               |Comedy     |G     |LENA JENSEN       |1               |6.99  |2006-02-15 |
|259        |10     |ALADDIN CALENDAR           |A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China                                         |Sports     |NC-17 |LENA JENSEN       |1               |4.99  |2006-02-15 |
|259        |450    |IDOLS SNATCHERS            |A Insightful Drama of a Car And a Composer who must Fight a Man in A Monastery                                                    |Children   |NC-17 |LENA JENSEN       |1               |2.99  |2006-02-15 |
|259        |615    |NASH CHOCOLAT              |A Epic Reflection of a Monkey And a Mad Cow who must Kill a Forensic Psychologist in An Abandoned Mine Shaft                      |Animation  |PG-13 |LENA JENSEN       |1               |5.99  |2006-02-15 |
|259        |327    |FOOL MOCKINGBIRD           |A Lacklusture Tale of a Crocodile And a Composer who must Defeat a Madman in A U-Boat                                             |Action     |PG    |LENA JENSEN       |1               |4.99  |2006-02-15 |
|259        |302    |FANTASIA PARK              |A Thoughtful Documentary of a Mad Scientist And a A Shark who must Outrace a Feminist in Australia                                |Games      |G     |LENA JENSEN       |1               |6.99  |2006-02-15 |
|259        |199    |CUPBOARD SINNERS           |A Emotional Reflection of a Frisbee And a Boat who must Reach a Pastry Chef in An Abandoned Amusement Park                        |Documentary|R     |LENA JENSEN       |1               |4.99  |2006-02-15 |
|259        |149    |CHRISTMAS MOONSHINE        |A Action-Packed Epistle of a Feminist And a Astronaut who must Conquer a Boat in A Manhattan Penthouse                            |Children   |NC-17 |LENA JENSEN       |1               |2.99  |2006-02-15 |
|259        |120    |CARIBBEAN LIBERTY          |A Fanciful Tale of a Pioneer And a Technical Writer who must Outgun a Pioneer in A Shark Tank                                     |Sports     |NC-17 |LENA JENSEN       |1               |10.99 |2006-02-15 |
|259        |78     |BLACKOUT PRIVATE           |A Intrepid Yarn of a Pastry Chef And a Mad Scientist who must Challenge a Secret Agent in Ancient Japan                           |Animation  |PG    |LENA JENSEN       |1               |2.99  |2006-02-15 |
|259        |56     |BAREFOOT MANCHURIAN        |A Intrepid Story of a Cat And a Student who must Vanquish a Girl in An Abandoned Amusement Park                                   |Action     |G     |LENA JENSEN       |1               |2.99  |2006-02-15 |
|260        |260    |DUDE BLINDNESS             |A Stunning Reflection of a Husband And a Lumberjack who must Face a Frisbee in An Abandoned Fun House                             |Sports     |G     |CHRISTY VARGAS    |1               |8.99  |2006-02-15 |
|260        |152    |CIRCUS YOUTH               |A Thoughtful Drama of a Pastry Chef And a Dentist who must Pursue a Girl in A Baloon                                              |Children   |PG-13 |CHRISTY VARGAS    |1               |3.99  |2006-02-15 |
|260        |449    |IDENTITY LOVER             |A Boring Tale of a Composer And a Mad Cow who must Defeat a Car in The Outback                                                    |Sci-Fi     |PG-13 |CHRISTY VARGAS    |1               |2.99  |2006-02-15 |
|260        |51     |BALLOON HOMEWARD           |A Insightful Panorama of a Forensic Psychologist And a Mad Cow who must Build a Mad Scientist in The First Manned Space Station   |Music      |NC-17 |CHRISTY VARGAS    |1               |2.99  |2006-02-15 |
|260        |879    |TELEGRAPH VOYAGE           |A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat                                                    |Music      |PG    |CHRISTY VARGAS    |1               |10.99 |2006-02-15 |
|260        |647    |OUTFIELD MASSACRE          |A Thoughtful Drama of a Husband And a Secret Agent who must Pursue a Database Administrator in Ancient India                      |Music      |NC-17 |CHRISTY VARGAS    |1               |0.99  |2006-02-15 |
|260        |779    |SENSE GREEK                |A Taut Saga of a Lumberjack And a Pastry Chef who must Escape a Sumo Wrestler in An Abandoned Fun House                           |Sports     |R     |CHRISTY VARGAS    |1               |7.99  |2006-02-15 |
|260        |303    |FANTASY TROOPERS           |A Touching Saga of a Teacher And a Monkey who must Overcome a Secret Agent in A MySQL Convention                                  |Action     |PG-13 |CHRISTY VARGAS    |1               |3.99  |2006-02-15 |
|260        |697    |PRIMARY GLASS              |A Fateful Documentary of a Pastry Chef And a Butler who must Build a Dog in The Canadian Rockies                                  |Action     |G     |CHRISTY VARGAS    |1               |0.99  |2006-02-15 |
|260        |849    |STORM HAPPINESS            |A Insightful Drama of a Feminist And a A Shark who must Vanquish a Boat in A Shark Tank                                           |Animation  |NC-17 |CHRISTY VARGAS    |1               |0.99  |2006-02-15 |
|260        |114    |CAMELOT VACATION           |A Touching Character Study of a Woman And a Waitress who must Battle a Pastry Chef in A MySQL Convention                          |Sci-Fi     |NC-17 |CHRISTY VARGAS    |1               |6.99  |2006-02-15 |
|260        |679    |PILOT HOOSIERS             |A Awe-Inspiring Reflection of a Crocodile And a Sumo Wrestler who must Meet a Forensic Psychologist in An Abandoned Mine Shaft    |Family     |PG    |CHRISTY VARGAS    |1               |2.99  |2006-02-15 |
|260        |223    |DESIRE ALIEN               |A Fast-Paced Tale of a Dog And a Forensic Psychologist who must Meet a Astronaut in The First Manned Space Station                |Animation  |NC-17 |CHRISTY VARGAS    |1               |2.99  |2006-02-15 |
|260        |851    |STRAIGHT HOURS             |A Boring Panorama of a Secret Agent And a Girl who must Sink a Waitress in The Outback                                            |Sports     |R     |CHRISTY VARGAS    |1               |0.99  |2006-02-15 |
|260        |601    |MOULIN WAKE                |A Astounding Story of a Forensic Psychologist And a Cat who must Battle a Teacher in An Abandoned Mine Shaft                      |Travel     |PG-13 |CHRISTY VARGAS    |1               |1.99  |2006-02-15 |
|260        |936    |VANISHING ROCKY            |A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention                                      |Music      |NC-17 |CHRISTY VARGAS    |1               |7.99  |2006-02-15 |
|260        |808    |SLING LUKE                 |A Intrepid Character Study of a Robot And a Monkey who must Reach a Secret Agent in An Abandoned Amusement Park                   |Classics   |R     |CHRISTY VARGAS    |1               |1.99  |2006-02-15 |
|260        |162    |CLUELESS BUCKET            |A Taut Tale of a Car And a Pioneer who must Conquer a Sumo Wrestler in An Abandoned Fun House                                     |Action     |R     |CHRISTY VARGAS    |1               |2.99  |2006-02-15 |
|260        |395    |HANDICAP BOONDOCK          |A Beautiful Display of a Pioneer And a Squirrel who must Vanquish a Sumo Wrestler in Soviet Georgia                               |Action     |R     |CHRISTY VARGAS    |1               |0.99  |2006-02-15 |
|260        |363    |GO PURPLE                  |A Fast-Paced Display of a Car And a Database Administrator who must Battle a Woman in A Baloon                                    |Music      |R     |CHRISTY VARGAS    |1               |0.99  |2006-02-15 |
|260        |583    |MISSION ZOOLANDER          |A Intrepid Story of a Sumo Wrestler And a Teacher who must Meet a A Shark in An Abandoned Fun House                               |Animation  |PG-13 |CHRISTY VARGAS    |1               |4.99  |2006-02-15 |
|260        |267    |EAGLES PANKY               |A Thoughtful Story of a Car And a Boy who must Find a A Shark in The Sahara Desert                                                |New        |NC-17 |CHRISTY VARGAS    |1               |8.99  |2006-02-15 |
|260        |534    |LOUISIANA HARRY            |A Lacklusture Drama of a Girl And a Technical Writer who must Redeem a Monkey in A Shark Tank                                     |Family     |PG-13 |CHRISTY VARGAS    |1               |0.99  |2006-02-15 |
|260        |623    |NEWTON LABYRINTH           |A Intrepid Character Study of a Moose And a Waitress who must Find a A Shark in Ancient India                                     |Foreign    |PG    |CHRISTY VARGAS    |1               |2.99  |2006-02-15 |
|260        |733    |RIVER OUTLAW               |A Thrilling Character Study of a Squirrel And a Lumberjack who must Face a Hunter in A MySQL Convention                           |Sports     |PG-13 |CHRISTY VARGAS    |1               |3.99  |2006-02-15 |
|260        |986    |WONKA SEA                  |A Brilliant Saga of a Boat And a Mad Scientist who must Meet a Moose in Ancient India                                             |Animation  |NC-17 |CHRISTY VARGAS    |1               |2.99  |2006-02-15 |
|260        |280    |EMPIRE MALKOVICH           |A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House                                             |Children   |G     |CHRISTY VARGAS    |1               |0.99  |2006-02-15 |
|260        |443    |HURRICANE AFFAIR           |A Lacklusture Epistle of a Database Administrator And a Woman who must Meet a Hunter in An Abandoned Mine Shaft                   |Comedy     |PG    |CHRISTY VARGAS    |1               |2.99  |2006-02-15 |
|260        |269    |EARRING INSTINCT           |A Stunning Character Study of a Dentist And a Mad Cow who must Find a Teacher in Nigeria                                          |Family     |R     |CHRISTY VARGAS    |1               |2.99  |2006-02-15 |
|260        |267    |EAGLES PANKY               |A Thoughtful Story of a Car And a Boy who must Find a A Shark in The Sahara Desert                                                |New        |NC-17 |CHRISTY VARGAS    |1               |7.99  |2006-02-15 |
|260        |412    |HEAVYWEIGHTS BEAST         |A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park                        |Documentary|G     |CHRISTY VARGAS    |1               |6.99  |2006-02-15 |
|261        |347    |GAMES BOWFINGER            |A Astounding Documentary of a Butler And a Explorer who must Challenge a Butler in A Monastery                                    |Travel     |PG-13 |DEANNA BYRD       |1               |4.99  |2006-02-15 |
|261        |4      |AFFAIR PREJUDICE           |A Fanciful Documentary of a Frisbee And a Lumberjack who must Chase a Monkey in A Shark Tank                                      |Horror     |G     |DEANNA BYRD       |1               |3.99  |2006-02-15 |
|261        |971    |WHALE BIKINI               |A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention                     |Foreign    |PG-13 |DEANNA BYRD       |1               |6.99  |2006-02-15 |
|261        |623    |NEWTON LABYRINTH           |A Intrepid Character Study of a Moose And a Waitress who must Find a A Shark in Ancient India                                     |Foreign    |PG    |DEANNA BYRD       |1               |0.99  |2006-02-15 |
|261        |857    |STRICTLY SCARFACE          |A Touching Reflection of a Crocodile And a Dog who must Chase a Hunter in An Abandoned Fun House                                  |Comedy     |PG-13 |DEANNA BYRD       |1               |2.99  |2006-02-15 |
|261        |746    |ROUGE SQUAD                |A Awe-Inspiring Drama of a Astronaut And a Frisbee who must Conquer a Mad Scientist in Australia                                  |Games      |NC-17 |DEANNA BYRD       |1               |5.99  |2006-02-15 |
|261        |670    |PELICAN COMFORTS           |A Epic Documentary of a Boy And a Monkey who must Pursue a Astronaut in Berlin                                                    |Documentary|PG    |DEANNA BYRD       |1               |8.99  |2006-02-15 |
|261        |17     |ALONE TRIP                 |A Fast-Paced Character Study of a Composer And a Dog who must Outgun a Boat in An Abandoned Fun House                             |Music      |R     |DEANNA BYRD       |1               |3.99  |2006-02-15 |
|261        |479    |JEDI BENEATH               |A Astounding Reflection of a Explorer And a Dentist who must Pursue a Student in Nigeria                                          |Family     |PG    |DEANNA BYRD       |1               |0.99  |2006-02-15 |
|261        |118    |CANYON STOCK               |A Thoughtful Reflection of a Waitress And a Feminist who must Escape a Squirrel in A Manhattan Penthouse                          |Animation  |R     |DEANNA BYRD       |1               |0.99  |2006-02-15 |
|261        |311    |FICTION CHRISTMAS          |A Emotional Yarn of a A Shark And a Student who must Battle a Robot in An Abandoned Mine Shaft                                    |Foreign    |PG    |DEANNA BYRD       |1               |3.99  |2006-02-15 |
|261        |204    |DALMATIONS SWEDEN          |A Emotional Epistle of a Moose And a Hunter who must Overcome a Robot in A Manhattan Penthouse                                    |Drama      |PG    |DEANNA BYRD       |1               |5.99  |2006-02-15 |
|261        |154    |CLASH FREDDY               |A Amazing Yarn of a Composer And a Squirrel who must Escape a Astronaut in Australia                                              |Animation  |G     |DEANNA BYRD       |1               |2.99  |2006-02-15 |
|261        |34     |ARABIA DOGMA               |A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria                                                 |Horror     |NC-17 |DEANNA BYRD       |1               |0.99  |2006-02-15 |
|261        |775    |SEATTLE EXPECATIONS        |A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert                  |Drama      |PG-13 |DEANNA BYRD       |1               |4.99  |2006-02-15 |
|261        |637    |OPEN AFRICAN               |A Lacklusture Drama of a Secret Agent And a Explorer who must Discover a Car in A U-Boat                                          |Sci-Fi     |PG    |DEANNA BYRD       |1               |4.99  |2006-02-15 |
|261        |172    |CONEHEADS SMOOCHY          |A Touching Story of a Womanizer And a Composer who must Pursue a Husband in Nigeria                                               |Drama      |NC-17 |DEANNA BYRD       |1               |4.99  |2006-02-15 |
|261        |786    |SHEPHERD MIDSUMMER         |A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon                                              |Children   |R     |DEANNA BYRD       |1               |1.99  |2006-02-15 |
|261        |525    |LOATHING LEGALLY           |A Boring Epistle of a Pioneer And a Mad Scientist who must Escape a Frisbee in The Gulf of Mexico                                 |Classics   |R     |DEANNA BYRD       |1               |1.99  |2006-02-15 |
|261        |16     |ALLEY EVOLUTION            |A Fast-Paced Drama of a Robot And a Composer who must Battle a Astronaut in New Orleans                                           |Foreign    |NC-17 |DEANNA BYRD       |1               |2.99  |2006-02-15 |
|261        |529    |LONELY ELEPHANT            |A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia                                           |Comedy     |G     |DEANNA BYRD       |1               |6.99  |2006-02-15 |
|261        |224    |DESPERATE TRAINSPOTTING    |A Epic Yarn of a Forensic Psychologist And a Teacher who must Face a Lumberjack in California                                     |Travel     |G     |DEANNA BYRD       |1               |4.99  |2006-02-15 |
|261        |294    |EXPECATIONS NATURAL        |A Amazing Drama of a Butler And a Husband who must Reach a A Shark in A U-Boat                                                    |Travel     |PG-13 |DEANNA BYRD       |1               |5.99  |2006-02-15 |
|261        |983    |WON DARES                  |A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat                                      |Music      |PG    |DEANNA BYRD       |1               |2.99  |2006-02-15 |
|261        |826    |SPEED SUIT                 |A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China                                    |Travel     |PG-13 |DEANNA BYRD       |1               |4.99  |2006-02-15 |
|261        |324    |FLINTSTONES HAPPINESS      |A Fateful Story of a Husband And a Moose who must Vanquish a Boy in California                                                    |Comedy     |PG-13 |DEANNA BYRD       |1               |4.99  |2006-02-15 |
|262        |501    |KISSING DOLLS              |A Insightful Reflection of a Pioneer And a Teacher who must Build a Composer in The First Manned Space Station                    |Action     |R     |PATSY DAVIDSON    |1               |4.99  |2006-02-15 |
|262        |331    |FORWARD TEMPLE             |A Astounding Display of a Forensic Psychologist And a Mad Scientist who must Challenge a Girl in New Orleans                      |Games      |NC-17 |PATSY DAVIDSON    |1               |2.99  |2006-02-15 |
|262        |8      |AIRPORT POLLOCK            |A Epic Tale of a Moose And a Girl who must Confront a Monkey in Ancient India                                                     |Horror     |R     |PATSY DAVIDSON    |1               |6.99  |2006-02-15 |
|262        |45     |ATTRACTION NEWTON          |A Astounding Panorama of a Composer And a Frisbee who must Reach a Husband in Ancient Japan                                       |New        |PG-13 |PATSY DAVIDSON    |1               |8.99  |2006-02-15 |
|262        |285    |ENGLISH BULWORTH           |A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China                                |Sci-Fi     |PG-13 |PATSY DAVIDSON    |1               |1.99  |2006-02-15 |
|262        |315    |FINDING ANACONDA           |A Fateful Tale of a Database Administrator And a Girl who must Battle a Squirrel in New Orleans                                   |Family     |R     |PATSY DAVIDSON    |1               |1.99  |2006-02-15 |
|262        |91     |BOUND CHEAPER              |A Thrilling Panorama of a Database Administrator And a Astronaut who must Challenge a Lumberjack in A Baloon                      |Classics   |PG    |PATSY DAVIDSON    |1               |3.99  |2006-02-15 |
|262        |309    |FEUD FROGMEN               |A Brilliant Reflection of a Database Administrator And a Mad Cow who must Chase a Woman in The Canadian Rockies                   |Family     |R     |PATSY DAVIDSON    |1               |0.99  |2006-02-15 |
|262        |850    |STORY SIDE                 |A Lacklusture Saga of a Boy And a Cat who must Sink a Dentist in An Abandoned Mine Shaft                                          |Action     |R     |PATSY DAVIDSON    |1               |0.99  |2006-02-15 |
|262        |687    |POCUS PULP                 |A Intrepid Yarn of a Frisbee And a Dog who must Build a Astronaut in A Baloon Factory                                             |Documentary|NC-17 |PATSY DAVIDSON    |1               |0.99  |2006-02-15 |
|262        |583    |MISSION ZOOLANDER          |A Intrepid Story of a Sumo Wrestler And a Teacher who must Meet a A Shark in An Abandoned Fun House                               |Animation  |PG-13 |PATSY DAVIDSON    |1               |7.99  |2006-02-15 |
|262        |545    |MADNESS ATTACKS            |A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico                                        |Foreign    |PG-13 |PATSY DAVIDSON    |1               |3.99  |2006-02-15 |
|262        |844    |STEERS ARMAGEDDON          |A Stunning Character Study of a Car And a Girl who must Succumb a Car in A MySQL Convention                                       |Sports     |PG    |PATSY DAVIDSON    |1               |7.99  |2006-02-15 |
|262        |382    |GRIT CLOCKWORK             |A Thoughtful Display of a Dentist And a Squirrel who must Confront a Lumberjack in A Shark Tank                                   |Games      |PG    |PATSY DAVIDSON    |1               |6.99  |2006-02-15 |
|262        |456    |INCH JET                   |A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery                                               |Animation  |NC-17 |PATSY DAVIDSON    |1               |4.99  |2006-02-15 |
|262        |971    |WHALE BIKINI               |A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention                     |Foreign    |PG-13 |PATSY DAVIDSON    |1               |6.99  |2006-02-15 |
|262        |205    |DANCES NONE                |A Insightful Reflection of a A Shark And a Dog who must Kill a Butler in An Abandoned Amusement Park                              |Action     |NC-17 |PATSY DAVIDSON    |1               |0.99  |2006-02-15 |
|262        |562    |MASKED BUBBLE              |A Fanciful Documentary of a Pioneer And a Boat who must Pursue a Pioneer in An Abandoned Mine Shaft                               |Music      |PG-13 |PATSY DAVIDSON    |1               |0.99  |2006-02-15 |
|262        |679    |PILOT HOOSIERS             |A Awe-Inspiring Reflection of a Crocodile And a Sumo Wrestler who must Meet a Forensic Psychologist in An Abandoned Mine Shaft    |Family     |PG    |PATSY DAVIDSON    |1               |2.99  |2006-02-15 |
|262        |807    |SLEUTH ORIENT              |A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India                                        |Games      |NC-17 |PATSY DAVIDSON    |1               |5.99  |2006-02-15 |
|262        |174    |CONFIDENTIAL INTERVIEW     |A Stunning Reflection of a Cat And a Woman who must Find a Astronaut in Ancient Japan                                             |Music      |NC-17 |PATSY DAVIDSON    |1               |4.99  |2006-02-15 |
|262        |914    |TROUBLE DATE               |A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan                           |Travel     |PG    |PATSY DAVIDSON    |1               |3.99  |2006-02-15 |
|262        |682    |PITTSBURGH HUNCHBACK       |A Thrilling Epistle of a Boy And a Boat who must Find a Student in Soviet Georgia                                                 |Family     |PG-13 |PATSY DAVIDSON    |1               |6.99  |2006-02-15 |
|262        |896    |TOOTSIE PILOT              |A Awe-Inspiring Documentary of a Womanizer And a Pastry Chef who must Kill a Lumberjack in Berlin                                 |Children   |PG    |PATSY DAVIDSON    |1               |3.99  |2006-02-15 |
|262        |535    |LOVE SUICIDES              |A Brilliant Panorama of a Hunter And a Explorer who must Pursue a Dentist in An Abandoned Fun House                               |Horror     |R     |PATSY DAVIDSON    |1               |0.99  |2006-02-15 |
|262        |767    |SCALAWAG DUCK              |A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery                                           |Music      |NC-17 |PATSY DAVIDSON    |1               |4.99  |2006-02-15 |
|262        |803    |SLACKER LIAISONS           |A Fast-Paced Tale of a A Shark And a Student who must Meet a Crocodile in Ancient China                                           |Drama      |R     |PATSY DAVIDSON    |1               |4.99  |2006-02-15 |
|262        |319    |FISH OPUS                  |A Touching Display of a Feminist And a Girl who must Confront a Astronaut in Australia                                            |Sci-Fi     |R     |PATSY DAVIDSON    |1               |3.99  |2006-02-15 |
|263        |284    |ENEMY ODDS                 |A Fanciful Panorama of a Mad Scientist And a Woman who must Pursue a Astronaut in Ancient India                                   |Music      |NC-17 |HILDA HOPKINS     |1               |4.99  |2006-02-15 |
|263        |727    |RESURRECTION SILVERADO     |A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention                                             |Family     |PG    |HILDA HOPKINS     |1               |0.99  |2006-02-15 |
|263        |930    |VACATION BOONDOCK          |A Fanciful Character Study of a Secret Agent And a Mad Scientist who must Reach a Teacher in Australia                            |Sci-Fi     |R     |HILDA HOPKINS     |1               |8.99  |2006-02-15 |
|263        |866    |SUNSET RACER               |A Awe-Inspiring Reflection of a Astronaut And a A Shark who must Defeat a Forensic Psychologist in California                     |Family     |NC-17 |HILDA HOPKINS     |1               |1.99  |2006-02-15 |
|263        |648    |OUTLAW HANKY               |A Thoughtful Story of a Astronaut And a Composer who must Conquer a Dog in The Sahara Desert                                      |Travel     |PG-13 |HILDA HOPKINS     |1               |4.99  |2006-02-15 |
|263        |443    |HURRICANE AFFAIR           |A Lacklusture Epistle of a Database Administrator And a Woman who must Meet a Hunter in An Abandoned Mine Shaft                   |Comedy     |PG    |HILDA HOPKINS     |1               |2.99  |2006-02-15 |
|263        |417    |HILLS NEIGHBORS            |A Epic Display of a Hunter And a Feminist who must Sink a Car in A U-Boat                                                         |Action     |G     |HILDA HOPKINS     |1               |0.99  |2006-02-15 |
